GEOID,Total count,Optometry_count,Ophthalmology_count,Others_count,NAMESLAD,TotalPop,WhitePerc,Median_household_income,Mean_household_income,Bach_or_higher_perc,No_high_school_grad_perc,Percent_insured,index,TRACTCE,POPULATION_x,Clean Zip,Full Address,Optometry,Distances,BlackPerc,AsianPerc,Median Age,HispPerc,PercVisionDisab,DistancesLog,BelowPovertyPerc
17031817000,5,3,2,0,Census Tract 8170,5510,7.8,59236,70184,16.4,18.1,93,3669,817000,5510,60305,7345 WEST LAKE STREET  RIVER FOREST IL 60305,TRUE,1501.83,65.92,0.33,34,28.9,2.7,3.17662,9.2
17031817101,0,0,0,0,Census Tract 8171.01,4563,4.3,53902,61446,12.4,9.5,94.2,3672,817101,4563,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,2016.04,78.54,0.7,38.3,6.9,2.4,3.3045,17.0
17031817102,36,3,31,2,Census Tract 8171.02,3158,4.56,65186,82593,17.7,14.7,89,3673,817102,3158,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,2430.13,75.3,0.25,39.9,11.2,1.2,3.38563,13.5
17031817200,36,3,31,2,Census Tract 8172,4821,4.96,42880,54807,15.2,25.4,91.9,3679,817200,4821,60141,5TH AND ROOSEVELT RD  HINES IL 60141,TRUE,2579.14,69.32,0.23,34.5,25.3,3.8,3.41148,26.0
17031817300,36,3,31,2,Census Tract 8173,2799,5.29,53950,73980,16.3,14.4,86.8,3620,817300,2799,60305,7777 LAKE ST SUITE 111 RIVER FOREST IL 60305,TRUE,2325.92,56.77,0.29,30.5,37.3,3.3,3.3666,21.9
17031817400,36,3,31,2,Census Tract 8174,3652,19.14,83404,92316,18.1,37.2,85.1,3665,817400,3652,60160,1631 N 5TH AVE  MELROSE PARK IL 60160,TRUE,1172.11,22.86,1.07,33.5,66.7,1.4,3.06897,13.2
17031817500,41,5,34,2,Census Tract 8175,3612,5.92,58480,68870,13.2,22.5,80.5,3621,817500,3612,60305,7777 LAKE ST SUITE 111 RIVER FOREST IL 60305,TRUE,1755.73,62.71,0.8,43.4,22.8,1.2,3.24446,11.7
17031817600,36,3,31,2,Census Tract 8176,3825,6.2,41495,55862,11.2,18.9,84.7,3680,817600,3825,60141,5TH AND ROOSEVELT RD  HINES IL 60141,TRUE,616.22,70.12,0.89,39.2,17.1,1.5,2.78974,14.6
17031817700,36,3,31,2,Census Tract 8177,4803,3.96,75072,83855,16.7,13.6,89,3681,817700,4803,60141,5TH AND ROOSEVELT RD  HINES IL 60141,TRUE,1374.74,75.81,0.27,45.9,18.2,1.8,3.13822,5.7
17031817900,53,10,40,3,Census Tract 8179,5532,10.14,57320,72531,14.5,10.6,92.7,3682,817900,5532,60141,5000 S 5TH AVE BLDG 113 MSC 124 HINES IL 60141,TRUE,669.5,74.13,1.27,46.4,7.5,2.5,2.82575,8.6
17031818000,12,5,6,1,Census Tract 8180,4428,32.29,47348,78486,24,5,97.2,3683,818000,4428,60155,122 BROADVIEW VILLAGE SQ # 24  BROADVIEW IL 60155,TRUE,670.06,42.5,3.14,39.3,15.2,4.5,2.82611,14.8
17031818100,3,1,2,0,Census Tract 8181,2330,53.39,110208,111804,42.2,8.1,97.8,3674,818100,2330,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,867.11,15.41,4.46,45.8,26.6,6.6,2.93807,4.1
17031818200,3,1,2,0,Census Tract 8182,4762,39.54,103906,117062,32.3,4.1,96.4,3675,818200,4762,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,583.58,32.05,3.67,43.3,24.6,1.3,2.7661,4.2
17031818300,0,0,0,0,Census Tract 8183,5922,19.1,69606,82176,23.8,19.6,91.5,3670,818300,5922,60305,7345 WEST LAKE STREET  RIVER FOREST IL 60305,TRUE,2542.83,41.3,3.09,35.9,39.1,2.8,3.40532,6.2
17031818401,40,20,20,0,Census Tract 8184.01,3613,39.25,61667,79218,24.7,9.9,87.6,3676,818401,3613,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,1621.06,32.72,3.1,45.8,24.4,2.6,3.2098,7.1
17031818402,3,1,2,0,Census Tract 8184.02,3282,53.6,77667,82718,51.2,6.9,97.5,3677,818402,3282,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,1359.66,22.49,4.63,50.6,15.5,5.7,3.13343,5.1
17031818500,13,8,5,0,Census Tract 8185,5650,70.16,93161,122647,52.2,4.6,95.8,3678,818500,5650,60154,ROBERT J WINKE 1418 S BALMORAL AVE  WESTCHESTER IL 60154,TRUE,2373.83,12.64,4.28,62,14.3,1.9,3.37545,0.4
17031818600,16,11,4,1,Census Tract 8186,5093,75.83,95404,116264,60.7,4.3,95.4,3684,818600,5093,60526,916 KEMMAN AVE  LA GRANGE PARK IL 60526,TRUE,893.71,6.18,3.08,37.9,12.5,0.6,2.9512,5.8
17031818700,1,1,0,0,Census Tract 8187,3691,76.81,106063,113779,47.6,4,95.4,3685,818700,3691,60526,916 KEMMAN AVE  LA GRANGE PARK IL 60526,TRUE,1201.31,2.19,1.65,43.2,16.2,1.5,3.07965,3.8
17031818800,1,1,0,0,Census Tract 8188,5692,76.63,101771,120179,50.4,2.4,98.6,3686,818800,5692,60526,916 KEMMAN AVE  LA GRANGE PARK IL 60526,TRUE,782.17,1.84,1.37,39.9,15.1,0,2.8933,2.3
17031818900,2,1,1,0,Census Tract 8189,4496,77.25,88203,111071,52.3,6.3,98.6,3687,818900,4496,60526,916 KEMMAN AVE  LA GRANGE PARK IL 60526,TRUE,703.35,6.07,2.82,44.9,14.1,2.4,2.84717,6.3
17031819000,26,19,7,0,Census Tract 8190,4768,90.65,157188,183303,70.3,1.3,99,3688,819000,4768,60525,715 W HILLGROVE AVE  LA GRANGE IL 60525,TRUE,1141.77,0.4,1.01,41.3,6.3,2.7,3.05758,3.9
17031819100,9,3,6,0,Census Tract 8191,4600,51.85,45205,71482,22.4,15.1,89.8,3690,819100,4600,60402,4401 S HARLEM AVE  STICKNEY IL 60402,TRUE,1259.27,6.26,1.74,34.9,49.5,1.6,3.10012,12.1
17031819200,1,1,0,0,Census Tract 8192,6154,49.5,87722,89934,16.8,13.7,89.1,3657,819200,6154,60513,8826 OGDEN AVE  BROOKFIELD IL 60513,TRUE,1173.59,3.31,1.75,37.2,60,0.8,3.06952,6.3
17031819300,1,1,0,0,Census Tract 8193,2777,65.93,81993,98346,41.3,7.1,95.6,3658,819300,2777,60513,8826 OGDEN AVE  BROOKFIELD IL 60513,TRUE,658.06,3.78,2.12,40.2,25.3,3.3,2.81827,5.3
17031819400,12,9,3,0,Census Tract 8194,5686,60.04,73333,96113,35.5,14.1,94.6,3659,819400,5686,60513,8826 OGDEN AVE  BROOKFIELD IL 60513,TRUE,1038.74,5.93,2.92,38.1,33.4,1.7,3.01651,11.7
17031819500,14,10,4,0,Census Tract 8195,3664,70.5,77475,115542,46.5,4.6,94.9,3692,819500,3664,60525,512 W BURLINGTON AVE SUITE 106 LA GRANGE IL 60525,TRUE,635.02,12.04,2.32,39.8,15.8,0.5,2.80279,4.9
17031819600,11,8,3,0,Census Tract 8196,4083,89.86,183068,214328,73.3,0.3,99.7,3693,819600,4083,60525,100 CALENDAR CT  LA GRANGE IL 60525,TRUE,15.36,0.88,1.27,42.7,1.8,2.5,1.18631,3.7
17031819700,13,9,4,0,Census Tract 8197,6028,91.22,143542,232614,79.9,0.6,99.2,3689,819700,6028,60525,715 W HILLGROVE AVE  LA GRANGE IL 60525,TRUE,612.96,0.35,1.08,42.1,1.3,1.3,2.78743,1.8
17031819801,3,3,0,0,Census Tract 8198.01,5364,92.1,189861,241776,89.6,0.8,99.1,3694,819801,5364,60558,504 HILLGROVE AVE  WESTERN SPRINGS IL 60558,TRUE,252.65,0.43,1.4,38.4,3.6,1.4,2.40252,3.3
17031819802,14,11,3,0,Census Tract 8198.02,2741,92.78,171250,304004,75.8,0.8,98.7,3696,819802,2741,60558,5450 WOLF RD  WESTERN SPRINGS IL 60558,TRUE,781.18,0.36,1.42,49.8,5.5,0.5,2.89275,1.6
17031819900,3,3,0,0,Census Tract 8199,3514,92.23,207692,259496,79.7,0.3,97.9,3695,819900,3514,60558,504 HILLGROVE AVE  WESTERN SPRINGS IL 60558,TRUE,1151.97,0.34,0.97,40.8,4.4,1.4,3.06144,0.8
17031820000,11,6,4,1,Census Tract 8200,2230,74.04,223250,347071,73.4,3.6,96.8,3697,820000,2230,60521,12 E 1ST ST  HINSDALE IL 60521,TRUE,1116.59,1.97,15.61,42.9,3,0.9,3.04789,1.9
17031820101,59,31,27,1,Census Tract 8201.01,7889,86.09,125607,168031,58.9,3,98.1,3699,820101,7889,60525,11115 GLENBROOK LN  INDIAN HEAD PARK IL 60525,TRUE,425.67,1.91,5.21,55.5,6.2,1.8,2.62907,4.0
17031820103,11,8,3,0,Census Tract 8201.03,4285,74,79108,125091,35.2,10.3,91.1,3701,820103,4285,60525,900 S MADISON AVE  LA GRANGE IL 60525,TRUE,384.02,3.64,2.73,44.2,21,1.3,2.58435,6.0
17031820104,11,8,3,0,Census Tract 8201.04,4453,72.69,78088,108982,46.6,4.9,93.6,3702,820104,4453,60525,5501 W PLAINFIELD RD  COUNTRYSIDE IL 60525,TRUE,1030.98,4.54,2.76,41.5,22.8,0.6,3.01325,8.9
17031820202,37,24,13,0,Census Tract 8202.02,3128,68.73,67664,75567,15.1,19.2,83,3700,820202,3128,60525,11115 GLENBROOK LN  INDIAN HEAD PARK IL 60525,TRUE,3142.12,0.96,1.31,38.3,36.5,1.9,3.49722,9.3
17031820203,0,0,0,0,Census Tract 8202.03,4038,81.3,127823,193528,46.3,5.4,100,3703,820203,4038,60527,119 79TH ST  BURR RIDGE IL 60527,TRUE,1831.79,1.36,7.73,48.2,11.6,1.7,3.26288,1.6
17031820204,0,0,0,0,Census Tract 8202.04,4434,80.29,113218,186457,61,8.2,89,3705,820204,4434,60527,1333 BURR RIDGE PKWY STE 200 BURR RIDGE IL 60527,TRUE,1444.78,1.65,5.16,54.4,19.7,1.9,3.1598,5.5
17031820300,1,1,0,0,Census Tract 8203,5588,34.68,58529,71158,14.6,36.6,74.3,3706,820300,5588,60501,5438 S 74TH AVE  SUMMIT IL 60501,TRUE,292.63,2.97,3.7,32.4,75.8,2.7,2.46631,14.4
17031820400,1,1,0,0,Census Tract 8204,5556,18.88,45515,66189,8.8,35.7,81.9,3707,820400,5556,60501,5438 S 74TH AVE  SUMMIT IL 60501,TRUE,1587.84,12.83,0.34,32,76.3,3.2,3.20081,13.2
17031820501,4,4,0,0,Census Tract 8205.01,5905,71.67,66194,86983,23,11.9,86.8,3708,820501,5905,60455,7953 W 78TH ST  BRIDGEVIEW IL 60455,TRUE,286.58,2.07,1.91,39.3,24.1,0.9,2.45725,9.7
17031820502,10,7,3,0,Census Tract 8205.02,5380,69.89,56108,67237,18.4,14.6,91.1,3710,820502,5380,60455,PO BOX 2460  BRIDGEVIEW IL 60455,TRUE,989.75,6.8,2.55,43.7,21.4,2.8,2.99553,12.7
17031820603,2,2,0,0,Census Tract 8206.03,5530,66.71,64243,80201,14.7,21.9,91.1,3709,820603,5530,60455,7953 W 78TH ST  BRIDGEVIEW IL 60455,TRUE,1974.02,4.63,2.06,33.7,31.2,1.2,3.29535,24.0
17031820604,4,4,0,0,Census Tract 8206.04,3689,80.29,44462,60229,11.8,19.6,87.9,3711,820604,3689,60458,8347 S 79TH CT  JUSTICE IL 60458,TRUE,762.57,3.9,0.92,30.9,18.2,1.6,2.88228,28.4
17031820605,7,7,0,0,Census Tract 8206.05,4523,33.89,50313,62232,16.1,10.8,82.4,3712,820605,4523,60458,8347 S 79TH CT  JUSTICE IL 60458,TRUE,1222.02,51.29,1.11,29.1,16,1.1,3.08708,27.8
17031820606,7,7,0,0,Census Tract 8206.06,3866,77.7,88333,101512,26,10.7,96.6,3713,820606,3866,60457,8605 W 95TH ST  HICKORY HILLS IL 60457,TRUE,2780.03,4.53,2.51,39.2,9.9,1.5,3.44405,13.4
17031820700,26,16,10,0,Census Tract 8207,7110,39.68,61507,75415,14.5,17.1,95.6,3691,820700,7110,60402,4401 S HARLEM AVE  STICKNEY IL 60402,TRUE,1026.26,2.64,1.42,39,61.7,0.9,3.01126,8.6
17031820800,32,19,13,0,Census Tract 8208,3695,42.71,76936,96762,15.9,12.9,93.4,3196,820800,3695,60638,5460 S ARCHER AVE  CHICAGO IL 60638,TRUE,1700.14,2.11,1.84,34.8,59,1.3,3.23049,10.8
17031820901,26,22,4,0,Census Tract 8209.01,5582,59.3,66726,87073,9.6,21.5,87.6,3716,820901,5582,60459,7913 NARRAGANSETT AVE  BURBANK IL 60459,TRUE,540.63,2.35,2.54,35.8,42.8,2.9,2.7329,6.9
17031820902,24,20,4,0,Census Tract 8209.02,5051,50.8,95388,101656,13.6,26.4,83.8,3718,820902,5051,60459,5303 W 79TH ST  BURBANK IL 60459,TRUE,379.52,2.47,3.05,34.5,55.9,3.4,2.57924,13.3
17031821001,10,10,0,0,Census Tract 8210.01,5205,68.41,53802,73208,17.4,20.2,89.5,3720,821001,5205,60459,8525 S HARLEM AVE  BURBANK IL 60459,TRUE,949.54,1.67,3.17,38.2,36,1,2.97752,12.4
17031821002,8,8,0,0,Census Tract 8210.02,5764,64.92,64167,98041,17.5,18.4,91.8,3717,821002,5764,60459,7913 NARRAGANSETT AVE  BURBANK IL 60459,TRUE,748.64,1.72,1.82,41,37.1,0.8,2.87427,11.5
17031821101,8,8,0,0,Census Tract 8211.01,4876,62.43,76198,90005,15.7,15,89.3,3722,821101,4876,60459,8535 MENARD AVE  BURBANK IL 60459,TRUE,283.53,0.94,4.66,40.8,27.3,2.5,2.4526,11.1
17031821102,8,8,0,0,Census Tract 8211.02,4231,51.9,72778,94765,20.6,17,91.4,3719,821102,4231,60459,5303 W 79TH ST  BURBANK IL 60459,TRUE,794.04,2.41,3.81,33.9,51.4,2,2.89984,10.2
17031821200,12,10,1,1,Census Tract 8212,5641,15.28,36502,55928,23.2,23,89.7,3174,821200,5641,60406,12812 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,1007.52,44.37,0.21,37.7,41.8,0.8,3.00325,15.7
17031821300,6,5,1,0,Census Tract 8213,5477,19.3,43783,56528,13.7,29.8,88.5,3725,821300,5477,60406,13114 S WESTERN AVE  BLUE ISLAND IL 60406,TRUE,815.18,34.2,0.58,39,48.4,3.1,2.91125,20.5
17031821401,0,0,0,0,Census Tract 8214.01,2870,3.1,50306,63135,19.5,9.6,92.2,3175,821401,2870,60406,12812 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,1920.08,88.95,0.07,40.1,10.1,2.3,3.28332,21.6
17031821402,6,5,1,0,Census Tract 8214.02,3200,2.59,61510,70840,14.8,7.1,98.6,3176,821402,3200,60406,12812 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,2300.63,92.84,0.09,45.5,0,2.1,3.36185,8.2
17031821500,0,0,0,0,Census Tract 8215,1421,3.73,23000,41941,13.2,13.4,89.5,3183,821500,1421,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,2138.6,91.98,0,33.7,1.5,2.3,3.33013,31.8
17031821600,7,5,2,0,Census Tract 8216,4542,32.43,74847,90158,32.4,4.1,95.5,3318,821600,4542,60652,2800 W 87TH ST  CHICAGO IL 60652,TRUE,734.77,43.88,1.28,42.1,22.5,5,2.86615,7.3
17031821700,7,5,2,0,Census Tract 8217,4859,72.34,90938,101576,39.8,7.3,94.1,3726,821700,4859,60805,9225 S TRUMBULL AVE  EVERGREEN PARK IL 60805,TRUE,794.27,14.65,1.09,39,14.1,1.1,2.89997,6.0
17031821800,7,5,2,0,Census Tract 8218,5415,56.23,78075,96234,44.3,4.1,95,3727,821800,5415,60805,9225 S TRUMBULL AVE  EVERGREEN PARK IL 60805,TRUE,883.76,23.8,1.4,41.1,13.1,3.7,2.94634,5.7
17031821900,7,5,2,0,Census Tract 8219,5129,68.3,93720,100220,40.5,6.1,95.4,3728,821900,5129,60655,10434 S KEDZIE AVE  CHICAGO IL 60655,TRUE,1014.63,17.37,0.99,42.7,13.6,2.5,3.00631,3.3
17031822000,0,0,0,0,Census Tract 8220,4343,73.87,52639,59206,17.5,12.2,86.7,3304,822000,4343,60453,4012 W 91ST PL  OAK LAWN IL 60453,TRUE,836.1,2.28,0.94,38,30.6,1.9,2.92226,7.0
17031822101,30,25,6,0,Census Tract 8221.01,4606,65.83,70613,87640,31.7,13.5,90.9,3729,822101,4606,60453,4700 W 95TH ST SUITE # 102 OAK LAWN IL 60453,TRUE,788.88,5.95,1.98,37.9,18.4,1.2,2.89701,12.0
17031822102,30,25,6,0,Census Tract 8221.02,4504,53.26,65321,79767,32.9,14.3,93.9,3730,822102,4504,60453,4445 W 95TH ST  OAK LAWN IL 60453,TRUE,180.03,19.94,3.4,45.3,30.4,6.3,2.25533,4.9
17031822200,30,25,6,0,Census Tract 8222,3929,65.18,80313,89909,23.2,6.1,94.3,3723,822200,3929,60459,8535 MENARD AVE  BURBANK IL 60459,TRUE,1118.94,2.8,1.07,38.9,9.8,2.4,3.04881,12.6
17031822301,30,25,6,0,Census Tract 8223.01,4088,72.06,88375,98469,21.6,12.6,93.7,3724,822301,4088,60459,8535 MENARD AVE  BURBANK IL 60459,TRUE,863.97,3.64,1.86,42.2,20.1,1.7,2.9365,12.8
17031822302,39,29,9,3,Census Tract 8223.02,4447,66.76,58224,73654,22.1,16.6,85.7,3731,822302,4447,60453,6201 W 95TH ST  OAK LAWN IL 60453,TRUE,221.7,6.41,3.69,45.2,16.3,3.3,2.34576,7.3
17031822400,39,29,9,3,Census Tract 8224,6362,75.01,54299,100289,21.7,14.7,88.8,3732,822400,6362,60415,320 CHICAGO RIDGE MALL  CHICAGO RIDGE IL 60415,TRUE,631.45,3.76,2.62,34.5,24.2,0.9,2.80034,19.5
17031822500,30,25,6,0,Census Tract 8225,4496,70.42,81569,96083,32.2,8,97.4,3733,822500,4496,60453,9932 MAJOR AVE  OAK LAWN IL 60453,TRUE,878.17,4.6,2.49,47.1,15.3,1.2,2.94358,7.4
17031822601,30,25,6,0,Census Tract 8226.01,4793,73.04,76736,100025,33.9,11.6,95.3,3734,822601,4793,60453,9932 MAJOR AVE  OAK LAWN IL 60453,TRUE,759.51,3.53,1.56,42.6,20.7,1.3,2.88054,6.9
17031822602,30,25,6,0,Census Tract 8226.02,7296,73.25,74231,94629,32.1,11,90.7,3735,822602,7296,60453,5236 W 107TH ST  OAK LAWN IL 60453,TRUE,546.13,8.5,4.99,42.7,10.1,2.2,2.73729,15.9
17031822701,30,25,6,0,Census Tract 8227.01,4438,57.62,63990,87477,48.7,3.8,90.4,3736,822701,4438,60453,9529 S KILDARE AVE  OAK LAWN IL 60453,TRUE,760.65,15.23,3.76,37,21.4,0.8,2.88118,11.3
17031822702,30,25,6,0,Census Tract 8227.02,3828,66.82,67568,84963,28.1,13.3,90.8,3737,822702,3828,60453,10235 KEDVALE AVE  OAK LAWN IL 60453,TRUE,410.3,11.08,3.81,38.7,26.3,2.3,2.6131,11.6
17031822801,30,25,6,0,Census Tract 8228.01,3258,69.8,82742,108214,45.1,5.6,94.5,3738,822801,3258,60453,10550 S CICERO AVE  OAK LAWN IL 60453,TRUE,614.33,11.08,2.52,37.9,31.8,1.4,2.7884,4.6
17031822802,30,25,6,0,Census Tract 8228.02,3669,77.79,91691,111068,45,7.8,97.7,3739,822802,3669,60453,10550 S CICERO AVE  OAK LAWN IL 60453,TRUE,995.16,3.33,1.39,40.8,18.1,2.2,2.99789,3.3
17031822900,32,27,6,0,Census Tract 8229,2078,73.34,53750,75078,27.3,10.9,84.4,3721,822900,2078,60459,8525 S HARLEM AVE  BURBANK IL 60459,TRUE,1060.51,3.75,1.25,40.4,15.6,2.2,3.02552,11.5
17031823001,43,33,9,3,Census Tract 8230.01,6624,67.18,56234,62979,29,5.5,82.7,3740,823001,6624,60415,10436 SOUTHWEST HWY  CHICAGO RIDGE IL 60415,TRUE,637.02,14.07,3.2,37.7,18.4,1.1,2.80415,16.0
17031823002,9,4,3,3,Census Tract 8230.02,6006,77.26,66486,80443,25.8,12.6,91.8,3741,823002,6006,60415,5706 111TH ST  CHICAGO RIDGE IL 60415,TRUE,832.74,5.54,1.32,37.6,12.4,0.6,2.92051,21.2
17031823101,13,8,3,3,Census Tract 8231.01,4515,78.91,49425,65106,15.7,11.7,84,3742,823101,4515,60482,6956 W 111TH ST  WORTH IL 60482,TRUE,237.26,3.79,2.15,38.8,16.4,4.2,2.37522,15.1
17031823102,4,4,0,0,Census Tract 8231.02,3642,77.13,75210,75410,19.4,9.3,87.1,3744,823102,3642,60482,6967 W 111TH ST  WORTH IL 60482,TRUE,756.55,4.53,1.95,41.3,21,5.4,2.87884,16.9
17031823200,36,30,6,1,Census Tract 8232,4775,68.73,59899,81328,21.2,12.3,94.7,3745,823200,4775,60803,4831 W 121ST PL  ALSIP IL 60803,TRUE,926.75,8,2.95,44.5,20.5,2.4,2.96696,8.2
17031823302,8,6,1,1,Census Tract 8233.02,5739,40.65,49336,64070,20.6,12.3,82.8,3746,823302,5739,60803,4831 W 121ST PL  ALSIP IL 60803,TRUE,1382.25,35.88,2.06,36.9,20,2.9,3.14059,7.1
17031823303,2,1,0,1,Census Tract 8233.03,4581,57.04,78449,80953,21.1,7.9,93,3747,823303,4581,60803,4831 W 121ST PL  ALSIP IL 60803,TRUE,1387.62,14.6,0.63,36,23,0.4,3.14227,10.3
17031823304,8,7,0,1,Census Tract 8233.04,5872,49.56,50739,67187,18.5,10.9,93.4,3337,823304,5872,60655,3402 W 111TH ST  CHICAGO IL 60655,TRUE,1593,23.57,1.84,37.7,22.9,2.6,3.20222,16.4
17031823400,8,6,1,1,Census Tract 8234,4892,28.95,58944,65902,17.3,18.2,86.3,3177,823400,4892,60406,12812 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,891.55,23.65,0.86,35.1,46.5,1.7,2.95015,17.7
17031823500,6,5,1,0,Census Tract 8235,4301,35.46,57660,81753,20,17.1,91.5,3178,823500,4301,60406,12812 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,689.24,19.65,0.3,35.9,35.2,1.9,2.83837,7.8
17031823602,19,11,8,0,Census Tract 8236.02,6209,83.41,72837,85369,25.3,5.7,95.1,3748,823602,6209,60445,5553 127TH ST  CRESTWOOD IL 60445,TRUE,822.99,5.43,1.72,54.5,11.2,2.1,2.91539,8.0
17031823603,7,6,1,0,Census Tract 8236.03,2021,11.33,64263,64591,6.8,30.2,81.6,3750,823603,2021,60406,13114 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,1556.68,35.87,0.05,32,57.1,1.4,3.1922,26.9
17031823604,18,10,8,0,Census Tract 8236.04,3509,88.6,106250,134543,46.3,3.3,97.7,3754,823604,3509,60463,7110 W 127TH ST SUITE 110 PALOS HEIGHTS IL 60463,TRUE,594.67,2.02,1.62,44.4,13,0.6,2.77428,4.1
17031823605,21,12,8,1,Census Tract 8236.05,4177,82.24,87458,104781,40.3,2.5,97.3,3749,823605,4177,60445,5553 127TH ST  CRESTWOOD IL 60445,TRUE,1299.43,6.87,1.27,39.8,10.6,1.5,3.11375,10.8
17031823702,8,8,0,0,Census Tract 8237.02,7050,75.15,79805,91744,29,11.2,95.2,3714,823702,7050,60457,8605 W 95TH ST  HICKORY HILLS IL 60457,TRUE,932.54,11.73,2.3,44.6,10.7,3.8,2.96967,11.1
17031823703,10,10,0,0,Census Tract 8237.03,8659,73.8,62337,71089,18.1,18.5,86.1,3756,823703,8659,60457,9400 S ROBERTS RD  HICKORY HILLS IL 60457,TRUE,748.82,3.01,4.93,31.7,22.3,4.3,2.87438,18.2
17031823704,6,6,0,0,Census Tract 8237.04,4191,79.72,94109,99127,26.9,9.6,94.4,3715,823704,4191,60457,8605 W 95TH ST  HICKORY HILLS IL 60457,TRUE,1165.96,2.1,2.7,35.4,12.7,1.1,3.06668,0.6
17031823705,6,6,0,0,Census Tract 8237.05,4666,76.02,65403,88996,29,12.6,86.1,3757,823705,4666,60457,9400 S ROBERTS RD  HICKORY HILLS IL 60457,TRUE,722.37,3.56,3.17,38.9,18.1,1.6,2.85876,7.9
17031823801,44,30,14,0,Census Tract 8238.01,5873,87.01,110671,148665,56,5.8,97.6,3758,823801,5873,60464,12551 HAAS DR  PALOS PARK IL 60464,TRUE,583.29,0.75,3.66,48.8,8.2,1.5,2.76588,6.9
17031823803,2,2,0,0,Census Tract 8238.03,7146,85.07,75482,87860,23.8,14.9,94.2,3759,823803,7146,60465,10521 S ROBERTS RD APT 1D  PALOS HILLS IL 60465,TRUE,721.09,2.16,2.11,43.4,3.4,1.5,2.85799,14.6
17031823805,2,2,0,0,Census Tract 8238.05,3189,86.7,56923,77687,31.2,6.5,95,3760,823805,3189,60465,10521 S ROBERTS RD APT 1D  PALOS HILLS IL 60465,TRUE,1411.28,2.57,2.1,50.1,17.1,2.7,3.14961,4.8
17031823806,6,6,0,0,Census Tract 8238.06,3847,77.88,51943,67058,21.2,4.7,81.2,3743,823806,3847,60482,6956 W 111TH ST  WORTH IL 60482,TRUE,860.86,4.65,2.47,45.8,10.3,4.7,2.93493,11.9
17031823901,41,32,9,0,Census Tract 8239.01,3515,85.38,113205,132694,40.8,4.8,98.1,3761,823901,3515,60463,11749 SOUTHWEST HWY STE D PALOS HEIGHTS IL 60463,TRUE,1933.17,2.62,4.38,58.8,1.6,1.3,3.28627,1.6
17031823903,41,32,9,0,Census Tract 8239.03,4657,90.1,106694,140939,46.2,3.7,94.9,3762,823903,4657,60463,13328 MISTY MEADOW DR  PALOS HEIGHTS IL 60463,TRUE,1353.07,1.44,1.57,50.4,7.4,2.6,3.13132,4.7
17031823904,41,32,9,0,Census Tract 8239.04,4043,92.41,106607,126969,45.2,2.7,98.3,3755,823904,4043,60463,7110 W 127TH ST SUITE 110 PALOS HEIGHTS IL 60463,TRUE,926.25,0.59,2.05,53.2,6.1,0.6,2.96673,4.7
17031824003,11,11,0,0,Census Tract 8240.03,6242,90.66,103117,114974,39.8,2.5,97.7,3763,824003,6242,60439,1201 PLEASANT PL  LEMONT IL 60439,TRUE,863.84,0.67,1.27,43.6,13.6,1.1,2.93643,6.7
17031824004,12,12,0,0,Census Tract 8240.04,5374,90.58,96914,129918,44.4,5.6,97.7,3764,824004,5374,60439,1327 OAK AVE  LEMONT IL 60439,TRUE,1105.3,0.84,2.21,51.5,5.2,2.3,3.04348,6.0
17031824005,11,11,0,0,Census Tract 8240.05,5933,87.7,127061,142985,42.1,4.4,97.4,3765,824005,5933,60439,55 W WEND ST  LEMONT IL 60439,TRUE,132.41,1.03,3.24,43,4.1,1.1,2.12193,2.7
17031824006,11,11,0,0,Census Tract 8240.06,5096,88.62,150985,172728,49.8,6.7,98.7,3766,824006,5096,60439,13355 MAPLE AVE  LEMONT IL 60439,TRUE,985.53,1.14,3.16,40.4,4.4,1.3,2.99367,3.9
17031824105,22,21,1,0,Census Tract 8241.05,7297,83.65,102859,120758,47.3,3.6,95.2,3767,824105,7297,60462,14320 OAKWOOD CT  ORLAND PARK IL 60462,TRUE,1061,3.23,4.8,40.5,11.7,1.5,3.02571,1.0
17031824106,41,27,14,0,Census Tract 8241.06,7021,83.41,93739,112030,40.7,8.9,92.2,3769,824106,7021,60462,9031 W 151ST ST  ORLAND PARK IL 60462,TRUE,649.9,2.91,4.33,45.3,7.2,1.6,2.81285,11.4
